id_assessment,id_student,date_submitted,is_banked,score
1752,470588,19,0,86.0
1752,489455,15,0,74.0
1752,495284,18,0,73.0
1752,498857,19,0,77.0
1752,508818,19,0,73.0
1752,512460,19,0,59.0
1752,544103,18,0,82.0
1752,550383,19,0,77.0
1752,564450,18,0,64.0
1752,568601,19,0,85.0
1752,572652,19,0,71.0
1752,580389,19,0,75.0
1752,588775,18,0,85.0
1752,591774,19,0,88.0
1752,603861,19,0,61.0
1752,606143,19,0,78.0
1752,704156,18,0,67.0
1752,705379,19,0,81.0
1752,721259,22,0,
1752,749412,16,0,83.0
1752,760729,18,0,80.0
1752,905042,17,0,64.0
1752,949618,18,0,63.0
1752,958987,18,0,78.0
1752,968578,27,0,62.0
1752,969076,18,0,82.0
1752,971027,19,0,76.0
1752,978739,18,0,59.0
1752,1035023,19,0,73.0
1752,1105478,19,0,90.0
1752,1352868,19,0,66.0
1752,1401935,26,0,45.0
1752,1402638,21,0,77.0
1752,1465690,19,0,85.0
1752,1472925,30,0,61.0
1752,1488959,20,0,67.0
1752,1518989,19,0,78.0
1752,1618738,19,0,84.0
1752,1620151,19,0,85.0
1752,1626710,17,0,82.0
1752,1640609,16,0,83.0
1752,1686521,17,0,68.0
1752,1729319,19,0,80.0
1752,1746134,18,0,83.0
1752,1758449,18,0,65.0
1752,1765788,19,0,57.0
1752,1801229,19,0,79.0
1752,1801641,18,0,72.0
1752,1847830,18,0,83.0
1752,1860318,19,0,57.0
1752,1889511,22,0,72.0
1752,1889577,19,0,72.0
1752,1894188,14,0,76.0
1752,1938355,10,0,82.0
1752,1942396,19,0,50.0
1752,1970390,21,0,78.0
1752,1976139,17,0,75.0
1752,2011876,19,0,79.0
1752,2012966,19,0,75.0
1752,2051699,19,0,62.0
1752,2062879,18,0,56.0
1752,2065691,36,0,30.0
1752,2073016,23,0,60.0
1752,2080474,19,0,88.0
1752,2083877,19,0,72.0
1752,2084066,21,0,65.0
1752,2104505,18,0,80.0
1752,2122180,23,0,86.0
1752,2139353,23,0,65.0
1752,2143752,19,0,50.0
1752,2146792,19,0,68.0
1752,2153153,18,0,61.0
1752,2155014,22,0,76.0
1752,2164705,18,0,70.0
1752,2171627,15,0,71.0
1752,2182846,18,0,65.0
1752,2194100,17,0,64.0
1752,2197016,9,0,75.0
1752,2208424,16,0,73.0
1752,2229865,18,0,73.0
1752,2255601,19,0,71.0
1752,2268379,19,0,80.0
1752,2278464,18,0,60.0
1752,2293923,19,0,72.0
1752,2312620,26,0,11.0
1752,2329342,19,0,56.0
1752,2339528,25,0,76.0
1752,2342426,24,0,70.0
1752,2344901,19,0,67.0
1752,2358056,19,0,56.0
1752,2358969,19,0,68.0
1752,2364471,25,0,90.0
1752,2367155,19,0,63.0
1752,2369266,19,0,50.0
1752,2376496,19,0,64.0
1752,2391984,20,0,75.0
1752,2411661,18,0,55.0
1752,2411778,14,0,77.0
1752,2412002,20,0,86.0
1752,2412967,19,0,80.0
1752,2429854,24,0,51.0
1752,2437837,17,0,67.0
1752,2449878,22,0,66.0
1752,2456480,23,0,40.0
1752,2457256,19,0,60.0
1752,2458355,19,0,88.0
1752,2460080,18,0,85.0
1752,2461190,19,0,62.0
1752,2479954,19,0,77.0
1752,2481901,17,0,82.0
1752,2482700,17,0,63.0
1752,2486127,18,0,70.0
1752,2498700,22,0,74.0
1752,2516503,18,0,82.0
1752,2518069,17,0,74.0
1752,2521459,19,0,63.0
1752,2523736,26,0,58.0
1752,2529279,15,0,71.0
1752,2532302,18,0,69.0
1752,2536991,19,0,72.0
1752,2550279,19,0,62.0
1752,2551220,19,0,77.0
1752,2552472,33,0,62.0
1752,2555340,18,0,94.0
1752,2557283,18,0,75.0
1752,2559575,18,0,54.0
1752,2562034,19,0,70.0
1752,2566163,18,0,87.0
1752,2566592,17,0,86.0
1752,2574528,19,0,63.0
1752,2574583,19,0,66.0
1752,2576122,18,0,64.0
1752,2578995,15,0,75.0
1752,2586560,18,0,75.0
1752,2594139,20,0,87.0
1752,2598871,17,0,66.0
1752,2599352,23,0,80.0
1752,2600688,19,0,64.0
1752,2606098,15,0,70.0
1752,2613116,18,0,68.0
1752,2617002,26,0,67.0
1752,2639449,19,0,67.0
1752,2639540,26,0,76.0
1752,2639641,18,0,66.0
1752,2641155,19,0,78.0
1752,2643002,19,0,49.0
1752,2645733,19,0,87.0
1752,2649826,14,0,75.0
1752,2650282,19,0,83.0
1752,2664024,22,0,48.0
1752,2666246,19,0,76.0
1752,2669816,17,0,67.0
1752,2671132,18,0,59.0
1752,2676809,17,0,46.0
1752,2678643,19,0,83.0
1752,2685865,19,0,74.0
1752,2688067,19,0,70.0
1752,2689958,19,0,86.0
1752,2691206,19,0,86.0
1752,2694424,17,0,89.0
1752,2698257,22,0,58.0
1753,241649,42,0,66.0
1758,569505,19,0,85.0
1758,570317,19,0,79.0
1758,574505,19,0,43.0
1758,588477,19,0,88.0
1758,593846,17,0,67.0
1758,593987,17,0,74.0
1758,596288,18,0,85.0
1758,603834,19,0,64.0
1758,603861,-1,1,61.0
1758,623840,19,0,80.0
1758,626240,26,0,63.0
1758,628088,25,0,80.0
1758,630142,19,0,88.0
1758,637665,19,0,68.0
1758,639053,16,0,60.0
1758,642878,19,0,52.0
1758,648130,17,0,53.0
1758,676546,19,0,77.0
1758,677186,17,0,43.0
1758,684180,19,0,50.0
1758,687698,19,0,41.0
1758,696073,17,0,63.0
1758,696578,19,0,85.0
1758,721259,19,0,65.0
1758,852847,15,0,42.0
1758,998493,13,0,75.0
1758,1045203,19,0,79.0
1758,1112555,19,0,64.0
1758,1183831,25,0,76.0
1758,1268696,18,0,55.0
1758,1352868,19,0,82.0
1758,1398979,19,0,76.0
1758,1456619,26,0,63.0
1758,1471214,19,0,70.0
1758,1472925,18,0,58.0
1758,1484804,29,0,64.0
1758,1511033,16,0,73.0
1758,1576513,19,0,87.0
1758,1609002,23,0,74.0
1758,1629771,17,0,82.0
1758,1686551,19,0,80.0
1758,1689639,18,0,63.0
1758,1715896,19,0,72.0
1758,1721270,22,0,73.0
1758,1757766,18,0,70.0
1758,1773377,17,0,76.0
1758,1799111,18,0,76.0
1758,1818673,19,0,86.0
1758,1839386,26,0,40.0
1758,1926668,18,0,66.0
1758,1947156,17,0,68.0
1758,1967783,16,0,70.0
1758,1970390,-1,1,78.0
1758,1975209,18,0,58.0
1758,2010232,19,0,90.0
1758,2045084,39,0,72.0
1758,2057803,16,0,78.0
1758,2073016,-1,1,60.0
1758,2085209,26,0,83.0
1758,2086400,18,0,66.0
1758,2139353,-1,1,65.0
1758,2148681,20,0,73.0
1758,2158048,27,0,86.0
1758,2158196,19,0,60.0
1758,2165164,18,0,70.0
1758,2168833,19,0,24.0
1758,2207874,19,0,66.0
1758,2240349,17,0,75.0
1758,2244332,19,0,83.0
1758,2273119,25,0,50.0
1758,2277857,14,0,73.0
1758,2297896,18,0,60.0
1758,2318055,19,0,75.0
1758,2330254,5,0,60.0
1758,2355470,15,0,60.0
1758,2358969,-1,1,68.0
1758,2363863,33,0,85.0
1758,2369415,18,0,75.0
1758,2375975,18,0,73.0
1758,2397661,19,0,45.0
1758,2398313,18,0,72.0
1758,2404408,18,0,68.0
1758,2425993,23,0,68.0
1758,2432796,19,0,63.0
1758,2434159,23,0,65.0
1758,2467267,19,0,75.0
1758,2473538,19,0,59.0
1758,2474849,19,0,35.0
1758,2494700,18,0,83.0
1758,2500258,29,0,62.0
1758,2507842,18,0,79.0
1758,2509639,18,0,63.0
1758,2514368,24,0,87.0
1758,2514898,28,0,71.0
1758,2521865,24,0,69.0
1758,2522927,16,0,82.0
1758,2540168,36,0,44.0
1758,2546445,19,0,73.0
1758,2551797,15,0,64.0
1758,2551932,31,0,60.0
1758,2569324,29,0,66.0
1758,2574990,19,0,58.0
1758,2576122,-1,1,64.0
1758,2578676,24,0,61.0
1758,2581477,24,0,56.0
1758,2584873,19,0,73.0
1758,2595841,19,0,67.0
1758,2596621,18,0,69.0
1758,2601889,19,0,88.0
1758,2602338,30,0,72.0
1758,2624961,19,0,67.0
1758,2633226,38,0,64.0
1758,2642616,19,0,61.0
1758,2642935,18,0,80.0
1758,2648611,18,0,74.0
1758,2649800,27,0,65.0
1758,2654628,19,0,69.0
1758,2677624,18,0,70.0
1758,2680312,20,0,76.0
1758,2688166,18,0,68.0
1758,2690062,17,0,58.0
1758,2692514,18,0,75.0
1758,2694788,17,0,51.0
1758,6516,17,0,60.0
1758,24734,23,0,41.0
1758,26192,18,0,87.0
1758,28061,18,0,78.0
1758,31600,24,0,47.0
1758,46844,19,0,56.0
1758,52765,19,0,67.0
1758,55104,16,0,75.0
1758,58071,19,0,87.0
1758,58316,18,0,78.0
1758,62487,19,0,78.0
1758,63165,18,0,50.0
1758,65002,-1,1,66.0
1758,70011,19,0,74.0
1758,75255,19,0,76.0
1758,79403,22,0,72.0
1758,85092,22,0,58.0
1758,85144,18,0,68.0
1758,85302,18,0,76.0
1758,87431,40,0,50.0
1758,94961,-1,1,74.0
1758,95755,23,0,58.0
1758,101116,19,0,83.0
1758,107489,18,0,89.0
1758,108872,19,0,62.0
1758,109155,19,0,69.0
1758,117818,22,0,65.0
1758,119902,19,0,75.0
1758,121349,19,0,73.0
1758,124064,19,0,86.0
1758,125018,18,0,67.0
1758,129955,-1,1,85.0
1758,130034,18,0,78.0
1758,130547,19,0,63.0
1758,130636,16,0,57.0
1758,131390,18,0,81.0
1758,133816,18,0,64.0
1758,133922,24,0,78.0
1758,135400,18,0,57.0
1758,135471,15,0,86.0
1758,139033,19,0,55.0
1758,141377,19,0,65.0
1758,141506,19,0,75.0
1758,146503,18,0,67.0
1758,147756,26,0,69.0
1758,148993,21,0,86.0
1758,149741,15,0,70.0
1758,149962,19,0,67.0
1758,151587,19,0,73.0
1758,152668,19,0,71.0
1758,155984,20,0,67.0
1758,158707,18,0,75.0
1758,159954,-1,1,65.0
1758,164944,17,0,59.0
1758,165226,19,0,77.0
1758,167961,19,0,87.0
1758,174024,18,0,55.0
1758,174094,19,0,72.0
1758,174745,18,0,56.0
1758,175447,18,0,65.0
1758,175772,22,0,85.0
1758,183057,30,0,62.0
1758,185350,18,0,75.0
1758,188278,19,0,79.0
1758,199636,19,0,88.0
1758,199897,25,0,77.0
1758,200804,19,0,64.0
1758,205494,15,0,82.0
1758,228021,19,0,88.0
1758,228383,18,0,76.0
1758,232307,18,0,78.0
1758,235068,17,0,58.0
1758,235507,25,0,62.0
1758,236875,29,0,42.0
1758,237274,18,0,70.0
1758,243510,19,0,46.0
1758,244246,17,0,65.0
1758,248581,19,0,90.0
1758,252073,19,0,55.0
1758,254625,19,0,86.0
1758,258587,18,0,74.0
1758,260623,19,0,69.0
1758,263251,18,0,68.0
1758,263543,17,0,81.0
1758,263952,18,0,82.0
1758,266524,19,0,46.0
1758,273346,18,0,81.0
1758,274947,29,0,82.0
1758,275674,18,0,50.0
1758,275792,19,0,69.0
1758,277123,19,0,58.0
1758,277880,-1,1,70.0
1758,281077,18,0,74.0
1758,281636,18,0,87.0
1758,285315,19,0,86.0
1758,287040,18,0,70.0
1758,287204,19,0,72.0
1758,287210,14,0,73.0
1758,289449,18,0,78.0
1758,290164,24,0,67.0
1758,292525,19,0,84.0
1758,292775,17,0,75.0
1758,293824,18,0,73.0
1758,294496,23,0,79.0
1758,294655,37,0,75.0
1758,295060,19,0,66.0
1758,295075,19,0,67.0
1758,296424,18,0,65.0
1758,298034,19,0,68.0
1758,298838,18,0,68.0
1758,301967,18,0,51.0
1758,302476,11,0,82.0
1758,303521,20,0,83.0
1758,303985,19,0,67.0
1758,304465,18,0,76.0
1758,306646,26,0,56.0
1758,309142,18,0,68.0
1758,310412,19,0,66.0
1758,311235,19,0,73.0
1758,313937,19,0,81.0
1758,315076,18,0,81.0
1758,315744,18,0,81.0
1758,323370,19,0,88.0
1758,328024,19,0,82.0
1758,329659,9,0,58.0
1758,330594,19,0,62.0
1758,331358,-1,1,84.0
1758,332884,19,0,82.0
1758,334441,18,0,41.0
1758,335247,22,0,62.0
1758,335764,-1,1,86.0
1758,337748,18,0,44.0
1758,338407,20,0,87.0
1758,341876,19,0,68.0
1758,342007,-1,1,75.0
1758,345440,18,0,78.0
1758,345519,17,0,85.0
1758,346118,19,0,74.0
1758,348275,19,0,83.0
1758,348807,24,0,79.0
1758,350156,19,0,49.0
1758,350939,18,0,77.0
1758,351336,17,0,60.0
1758,353665,19,0,75.0
1758,354170,19,0,68.0
1758,356170,24,0,64.0
1758,358182,16,0,80.0
1758,364957,19,0,51.0
1758,369834,18,0,82.0
1758,371710,19,0,86.0
1758,373872,23,0,70.0
1758,375260,19,0,73.0
1758,375646,18,0,72.0
1758,377546,25,0,83.0
1758,381642,22,0,74.0
1758,382095,17,0,81.0
1758,383180,19,0,83.0
1758,383600,17,0,78.0
1758,383723,17,0,84.0
1758,384203,18,0,76.0
1758,384725,18,0,81.0
1758,387533,19,0,68.0
1758,388147,19,0,41.0
1758,390890,-1,1,75.0
1758,391249,21,0,85.0
1758,396599,18,0,60.0
1758,396655,37,0,19.0
1758,398171,19,0,69.0
1758,398349,25,0,85.0
1758,400147,18,0,49.0
1758,400682,19,0,55.0
1758,401404,19,0,70.0
1758,402204,19,0,62.0
1758,402727,19,0,70.0
1758,402961,23,0,68.0
1758,404356,15,0,67.0
1758,406671,19,0,86.0
1758,406682,13,0,84.0
1758,409100,17,0,68.0
1758,409703,17,0,62.0
1758,410092,25,0,68.0
1758,411971,19,0,80.0
1758,415969,-1,1,67.0
1758,418731,25,0,61.0
1758,421455,22,0,75.0
1758,424577,16,0,69.0
1758,429858,19,0,83.0
1758,431025,18,0,60.0
1758,439305,23,0,90.0
1758,440319,19,0,83.0
1758,442064,19,0,54.0
1758,442132,26,0,56.0
1758,446108,18,0,64.0
1758,447481,26,0,27.0
1758,468120,19,0,42.0
1758,468694,19,0,61.0
1758,470588,-1,1,86.0
1758,470982,19,0,60.0
1758,476603,19,0,82.0
1758,481022,19,0,40.0
1758,483800,19,0,67.0
1758,484897,18,0,74.0
1758,485962,17,0,72.0
1758,488990,16,0,53.0
1758,500113,19,0,62.0
1758,503889,19,0,73.0
1758,518808,22,0,68.0
1758,522482,19,0,75.0
1758,527100,18,0,87.0
1758,527801,19,0,42.0
1758,533068,19,0,41.0
1758,537081,18,0,60.0
1758,544253,19,0,73.0
1758,548120,19,0,77.0
1759,65002,-1,1,68.0
1759,129955,-1,1,82.0
1759,159954,-1,1,68.0
1759,277880,-1,1,65.0
1759,287210,38,0,78.0
1759,329659,35,0,58.0
1759,335764,-1,1,87.0
1759,390890,-1,1,80.0
1759,415969,-1,1,52.0
1759,603861,-1,1,56.0
1759,1970390,-1,1,90.0
1759,2073016,-1,1,53.0
1759,2139353,-1,1,62.0
1759,2470694,-1,1,67.0
1760,1970390,-1,1,90.0
1760,2073016,-1,1,68.0
1760,2139353,-1,1,71.0
1760,129955,-1,1,76.0
1760,277880,-1,1,68.0
1760,335764,-1,1,86.0
1760,390890,-1,1,54.0
1760,415969,-1,1,60.0
1760,603861,-1,1,58.0
1761,603861,-1,1,69.0
1761,1970390,-1,1,80.0
1762,603861,-1,1,71.0
1762,1970390,-1,1,80.0
14984,1008675,19,0,70.0
14984,1098728,19,0,75.0
14984,1413989,30,0,86.0
14984,1436591,14,0,77.0
14984,1480800,15,0,77.0
14984,1493476,19,0,75.0
14984,1521540,16,0,83.0
14984,1536591,19,0,70.0
14984,1574398,17,0,78.0
14984,1659662,18,0,72.0
14984,1678401,18,0,57.0
14984,1721462,21,0,74.0
14984,1728437,19,0,85.0
14984,1730702,22,0,60.0
14984,1747892,17,0,75.0
14984,1753965,19,0,79.0
14984,1770733,18,0,80.0
14984,1771053,17,0,60.0
14984,1776925,26,0,64.0
14984,1789199,19,0,57.0
14984,1797614,-1,1,88.0
14984,1847146,21,0,65.0
14984,1858523,15,0,62.0
14984,1903527,17,0,80.0
14984,1904710,12,0,73.0
14984,1912438,18,0,85.0
14984,1923618,18,0,89.0
14984,1930367,17,0,87.0
14984,1937864,18,0,78.0
14984,1971393,11,0,89.0
14984,1993672,35,0,52.0
14984,1997796,21,0,85.0
14984,2019837,16,0,72.0
14984,2023366,19,0,91.0
14984,2034350,15,0,87.0
14984,2092834,17,0,70.0
14984,2097916,14,0,95.0
14984,2132811,19,0,75.0
14984,2173572,19,0,75.0
14984,2205383,19,0,93.0
14984,2210318,19,0,86.0
14984,2231614,19,0,63.0
14984,2236738,17,0,84.0
14984,2243551,19,0,39.0
14984,2244724,19,0,62.0
14984,2249372,18,0,75.0
14984,2254619,16,0,74.0
14984,2269480,18,0,87.0
14984,2273828,19,0,82.0
14984,2279538,19,0,52.0
14984,2288607,15,0,70.0
14984,2290090,18,0,80.0
14984,2291598,18,0,67.0
14984,2293443,16,0,77.0
14984,2296749,26,0,70.0
14984,2300911,23,0,75.0
14984,2301111,16,0,91.0
14984,2302925,18,0,83.0
14984,2308528,16,0,70.0
14984,2322046,15,0,50.0
14984,2322342,18,0,78.0
14984,2327072,12,0,87.0
14984,2336550,17,0,55.0
14984,2366070,19,0,73.0
14984,2375144,17,0,80.0
14984,2376628,16,0,73.0
14984,2377567,18,0,61.0
14984,2380539,19,0,93.0
14984,2384819,19,0,77.0
14984,2395222,18,0,83.0
14984,2418877,20,0,75.0
14984,2425726,18,0,62.0
14984,2439201,19,0,63.0
14984,2442685,28,0,70.0
14984,2444088,18,0,87.0
14984,2444703,23,0,60.0
14984,2445088,26,0,72.0
14984,2445949,24,0,63.0
14984,2446144,18,0,68.0
14984,2458984,18,0,65.0
14984,2464963,19,0,65.0
14984,2466123,20,0,63.0
14984,2470672,18,0,60.0
14984,2474493,18,0,80.0
14984,2475780,17,0,73.0
14984,2476649,19,0,74.0
14984,2481224,14,0,85.0
14984,2481765,17,0,79.0
14984,2483179,19,0,74.0
14984,2483568,19,0,80.0
14984,2487541,16,0,83.0
14984,2498299,18,0,87.0
14984,2512392,19,0,85.0
14984,2517864,16,0,90.0
14984,2518653,18,0,87.0
14984,2521745,18,0,50.0
14984,2522093,18,0,87.0
14984,2524127,-1,1,73.0
14984,2528966,25,0,65.0
14984,2531031,17,0,73.0
14984,2535788,27,0,65.0
14984,2540362,16,0,70.0
14984,2541120,19,0,79.0
14984,2553749,31,0,75.0
14984,2560219,19,0,65.0
14984,2569163,16,0,81.0
14984,2571447,18,0,81.0
14984,2572118,19,0,70.0
14984,2575914,16,0,82.0
14984,2578567,19,0,78.0
14984,2579459,16,0,72.0
14984,2580439,19,0,83.0
14984,2581528,19,0,74.0
14984,2591421,19,0,60.0
14984,2602809,18,0,62.0
14984,2608235,17,0,60.0
14984,2608453,19,0,79.0
14984,2612483,15,0,90.0
14984,2616787,25,0,75.0
14984,2617596,16,0,93.0
14984,2617999,18,0,63.0
14984,2620178,17,0,87.0
14984,2622465,16,0,80.0
14984,2626410,13,0,76.0
14984,2635505,24,0,70.0
14984,2635829,11,0,74.0
14984,2639611,17,0,88.0
14984,2641393,19,0,76.0
14984,2642029,17,0,94.0
14984,2645061,18,0,77.0
14984,2649947,18,0,73.0
14984,2654302,22,0,70.0
14984,2664301,19,0,74.0
14984,2680770,19,0,69.0
14984,2685831,16,0,78.0
14984,2692384,17,0,74.0
14984,23629,9,0,67.0
14984,25107,20,0,59.0
14984,27891,18,0,73.0
14984,29144,18,0,60.0
14984,31663,18,0,88.0
14984,33666,18,0,58.0
14984,34229,19,0,73.0
14984,34353,18,0,95.0
14984,34756,21,0,71.0
14984,34863,20,0,64.0
14984,35812,19,0,71.0
14984,39655,18,0,78.0
14984,50993,19,0,61.0
14984,52899,26,0,72.0
14984,58089,18,0,75.0
14984,62631,18,0,75.0
14984,70608,18,0,81.0
14984,74695,18,0,90.0
14984,74734,18,0,78.0
14984,75399,19,0,65.0
14984,78645,17,0,75.0
14984,82535,18,0,73.0
14984,82741,15,0,68.0
14984,83254,25,0,77.0
14984,84245,-4,0,82.0
14984,84664,17,0,87.0
14984,87732,19,0,81.0
14984,91322,20,0,78.0
14984,92274,18,0,67.0
14984,92832,17,0,62.0
14984,92947,17,0,70.0
14984,92993,18,0,63.0
14984,94616,25,0,70.0
14984,97154,18,0,85.0
14984,98313,16,0,74.0
14984,104054,18,0,87.0
14984,108377,6,0,87.0
14984,108589,18,0,73.0
14984,109938,16,0,87.0
14984,110881,18,0,75.0
14984,116603,18,0,83.0
14984,120994,41,0,70.0
14984,123860,18,0,60.0
14984,126322,18,0,65.0
14984,133155,19,0,87.0
14984,133748,13,0,74.0
14984,141823,10,0,58.0
14984,142324,18,0,70.0
14984,143741,18,0,74.0
14984,145544,19,0,77.0
14984,147876,22,0,84.0
14984,151697,17,0,86.0
14984,152153,18,0,67.0
14984,152910,18,0,72.0
14984,152929,18,0,73.0
14984,153212,18,0,90.0
14984,153704,18,0,83.0
14984,154027,18,0,76.0
14984,154125,18,0,79.0
14984,154540,17,0,83.0
14984,156835,18,0,80.0
14984,161678,26,0,40.0
14984,165243,18,0,80.0
14984,169515,-5,0,70.0
14984,170356,18,0,65.0
14984,173316,18,0,60.0
14984,173335,18,0,73.0
14984,179605,16,0,60.0
14984,182824,19,0,71.0
14984,183806,18,0,85.0
14984,185349,14,0,79.0
14984,186670,18,0,60.0
14984,186988,24,0,53.0
14984,187793,18,0,50.0
14984,188152,18,0,87.0
14984,192424,17,0,80.0
14984,193822,18,0,70.0
14984,197595,18,0,75.0
14984,198956,18,0,89.0
14984,199520,17,0,75.0
14984,200905,19,0,66.0
14984,203108,19,0,85.0
14984,203481,19,0,79.0
14984,204746,17,0,78.0
14984,226374,18,0,78.0
14984,226827,16,0,81.0
14984,229240,17,0,69.0
14984,229426,11,0,75.0
14984,232695,18,0,75.0
14984,235097,18,0,61.0
14984,237304,21,0,45.0
14984,237913,19,0,88.0
14984,242149,17,0,75.0
14984,245404,18,0,86.0
14984,247267,18,0,85.0
14984,248103,18,0,77.0
14984,249534,19,0,59.0
14984,251351,18,0,82.0
14984,252340,9,0,78.0
14984,255347,15,0,80.0
14984,255998,19,0,49.0
14984,262294,19,0,30.0
14984,262454,19,0,70.0
14984,262741,19,0,84.0
14984,263499,18,0,73.0
14984,265958,19,0,80.0
14984,267761,17,0,80.0
14984,269076,15,0,64.0
14984,270567,18,0,85.0
